Product Name,Discount Price,Actual Price,Color,SKU,Image URLs,US Size,CA Size,UK Size,AU Size,EU Size,BR Size,FR Size,RU Size,Style,Type,Material,Neckline,Sleeve Style,Length,Pattern Type,Decoration,Fit Type,Occasion,Package Include,Fabric Elasticity,Sheer,Care Instructions,With Belt,Sleeve Type,Waist Line
Marble Print Chain Strap Bodycon Dress,$5.87,$7.83,,SKU: YSK3697DA1-bwla2-Ap,"""https://image.geeko.ltd/small/2d917d37-739d-4cc5-a18b-8a3d8edd27ce-37574-pc"", ""https://image.geeko.ltd/small/2d917d37-739d-4cc5-a18b-8a3d8edd27ce-37574-pc-sec"", ""https://image.geeko.ltd/small/2d917d37-739d-4cc5-a18b-8a3d8edd27ce-37574-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Chic, Bodycon," 95%Polyester,5%Elastane", U-Neck," Sleeveless,Spaghetti Strap", Midi, Marble, Chain, Skinny, Daily, 1* Dress, Medium Stretch, No," Hand wash, do not dry clean",,,
O-neck Sleeveless Ribbed Bodycon Dress,$7.80,$10.4,Khaki,SKU: LZR18425-bwla2-kh,"""https://image.geeko.ltd/small/052ea687-f6bf-4ded-aff0-0703604618ea-60748-pc"", ""https://image.geeko.ltd/small/052ea687-f6bf-4ded-aff0-0703604618ea-60748-pc"", ""https://image.geeko.ltd/small/052ea687-f6bf-4ded-aff0-0703604618ea-60748-pc-sec"", ""https://image.geeko.ltd/small/052ea687-f6bf-4ded-aff0-0703604618ea-60748-pc-0"", ""https://image.geeko.ltd/small/052ea687-f6bf-4ded-aff0-0703604618ea-60748-pc-1""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Chic, Bodycon," 97%Polyester,3%Elastane", O-neck, Sleeveless, Mid-Calf, Plain, Others, Skinny, Daily, 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,,,
O-neck Sleeveless Ribbed Bodycon Dress,$7.80,$10.4,Gray,SKU: LZR18425-bwla2-ga,"""https://image.geeko.ltd/small/1b3c9af3-a0d1-4b7c-bdc8-9d473fc2d253-20753-pc"", ""https://image.geeko.ltd/small/1b3c9af3-a0d1-4b7c-bdc8-9d473fc2d253-20753-pc"", ""https://image.geeko.ltd/small/1b3c9af3-a0d1-4b7c-bdc8-9d473fc2d253-20753-pc-sec"", ""https://image.geeko.ltd/small/1b3c9af3-a0d1-4b7c-bdc8-9d473fc2d253-20753-pc-0"", ""https://image.geeko.ltd/small/1b3c9af3-a0d1-4b7c-bdc8-9d473fc2d253-20753-pc-1""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Chic, Bodycon," 97%Polyester,3%Elastane", O-neck, Sleeveless, Mid-Calf, Plain, Others, Skinny, Daily, 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,,,
O-neck Sleeveless Ribbed Bodycon Dress,$7.80,$10.4,Army Green,SKU: LZR18425-bwla2-ag,"""https://image.geeko.ltd/small/3aa097e2-873d-474a-9acd-0a522097bb26-75282-pc"", ""https://image.geeko.ltd/small/3aa097e2-873d-474a-9acd-0a522097bb26-75282-pc"", ""https://image.geeko.ltd/small/3aa097e2-873d-474a-9acd-0a522097bb26-75282-pc-sec"", ""https://image.geeko.ltd/small/3aa097e2-873d-474a-9acd-0a522097bb26-75282-pc-0"", ""https://image.geeko.ltd/small/3aa097e2-873d-474a-9acd-0a522097bb26-75282-pc-1""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Chic, Bodycon," 97%Polyester,3%Elastane", O-neck, Sleeveless, Mid-Calf, Plain, Others, Skinny, Daily, 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,,,
O-neck Sleeveless Ribbed Bodycon Dress,$7.80,$10.4,Pink,SKU: LZR18425-bwla2-pi,"""https://image.geeko.ltd/small/b1e2dc23-14f2-4e68-abb8-9f63a0748bd2-77730-pc"", ""https://image.geeko.ltd/small/b1e2dc23-14f2-4e68-abb8-9f63a0748bd2-77730-pc"", ""https://image.geeko.ltd/small/b1e2dc23-14f2-4e68-abb8-9f63a0748bd2-77730-pc-sec"", ""https://image.geeko.ltd/small/b1e2dc23-14f2-4e68-abb8-9f63a0748bd2-77730-pc-0"", ""https://image.geeko.ltd/small/b1e2dc23-14f2-4e68-abb8-9f63a0748bd2-77730-pc-1""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Chic, Bodycon," 97%Polyester,3%Elastane", O-neck, Sleeveless, Mid-Calf, Plain, Others, Skinny, Daily, 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,,,
Marble Print Bell Sleeve Casual Dress,$9.70,$12.93,,SKU: AMY2214-bwcjp2-kh,"""https://image.geeko.ltd/small/49a450d4-af96-4d40-8c54-b648043c5ac3-29752-pc"", ""https://image.geeko.ltd/small/49a450d4-af96-4d40-8c54-b648043c5ac3-29752-pc"", ""https://image.geeko.ltd/small/49a450d4-af96-4d40-8c54-b648043c5ac3-29752-pc-sec"", ""https://image.geeko.ltd/small/49a450d4-af96-4d40-8c54-b648043c5ac3-29752-pc-0"", ""https://image.geeko.ltd/small/49a450d4-af96-4d40-8c54-b648043c5ac3-29752-pc-1"", ""https://image.geeko.ltd/small/49a450d4-af96-4d40-8c54-b648043c5ac3-29752-pc-2"", ""https://image.geeko.ltd/small/49a450d4-af96-4d40-8c54-b648043c5ac3-29752-pc-3"", ""https://image.geeko.ltd/small/49a450d4-af96-4d40-8c54-b648043c5ac3-29752-pc-4"", ""https://image.geeko.ltd/small/49a450d4-af96-4d40-8c54-b648043c5ac3-29752-pc-5""","L(8-10), M(6), S(4), XL(12), XXL(14)","L, M, S, XL, XXL","L(12-14), M(10), S(8), XL(16), XXL(18)","L(12-14), M(10), S(8), XL(16), XXL(18)","L(40-42), M(38), S(36), XL(44), XXL(46)","G(L), M(M), P(S), GG(XL), EG(XXL)","L(40-42), M(38), S(36), XL(44), XXL(46)","L, M, S, XL, XXL", Casual, Straight," 97%Polyester,3%Elastane", V-Neck," Bell Sleeve,Three Quarters", Mini, Marble, Others, Regular," Daily,Vacation", 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,,,
Mock Neck Shining Sequins Contrast Long Sleeve Dress,,$20.99,Blue,SKU: LZW0432C-bwdl-bl,"""https://image.geeko.ltd/small/b6c8ce14-1b9b-4687-a8d0-2079fcfdfbcb-21202-pc"", ""https://image.geeko.ltd/small/b6c8ce14-1b9b-4687-a8d0-2079fcfdfbcb-21202-pc-sec"", ""https://image.geeko.ltd/small/b6c8ce14-1b9b-4687-a8d0-2079fcfdfbcb-21202-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Chic, Bodycon," 50%Polyester,45%Viscose,5%Elastane", Mock Neck, Lantern Sleeve, Mini, Colorblock, Contrast Sequin, Skinny," Daily,Night Out,Wedding Guest", 1*Dress, Medium Stretch, No," Hand wash, do not dry clean",,,
Mock Neck Shining Sequins Contrast Long Sleeve Dress,,$20.99,Black,SKU: LZW0432-bwdl-bk,"""https://image.geeko.ltd/small/2d29523b-6dd4-4a35-93c8-6e6ffc1fe48d-03258-pc"", ""https://image.geeko.ltd/small/2d29523b-6dd4-4a35-93c8-6e6ffc1fe48d-03258-pc"", ""https://image.geeko.ltd/small/2d29523b-6dd4-4a35-93c8-6e6ffc1fe48d-03258-pc-sec"", ""https://image.geeko.ltd/small/2d29523b-6dd4-4a35-93c8-6e6ffc1fe48d-03258-pc-0"", ""https://image.geeko.ltd/small/2d29523b-6dd4-4a35-93c8-6e6ffc1fe48d-03258-pc-1"", ""https://image.geeko.ltd/small/2d29523b-6dd4-4a35-93c8-6e6ffc1fe48d-03258-pc-2"", ""https://image.geeko.ltd/small/2d29523b-6dd4-4a35-93c8-6e6ffc1fe48d-03258-pc-3"", ""https://image.geeko.ltd/small/2d29523b-6dd4-4a35-93c8-6e6ffc1fe48d-03258-pc-4""","L(8-10), M(6), S(4), XL(12), XXL(14)","L, M, S, XL, XXL","L(12-14), M(10), S(8), XL(16), XXL(18)","L(12-14), M(10), S(8), XL(16), XXL(18)","L(40-42), M(38), S(36), XL(44), XXL(46)","G(L), M(M), P(S), GG(XL), EG(XXL)","L(40-42), M(38), S(36), XL(44), XXL(46)","L, M, S, XL, XXL", Chic, Bodycon," 50%Polyester,45%Viscose,5%Elastane", Mock Neck, Lantern Sleeve, Mini, Colorblock, Contrast Sequin, Skinny," Daily,Night Out,Wedding Guest", 1*Dress, Medium Stretch, No," Hand wash, do not dry clean",,,
Rhinestone Hollow Heart High Slit Ruched Party Dress,$11.31,$15.08,,SKU: LZJ17030I-bwdf2-bk,"""https://image.geeko.ltd/small/8588b766-4ab8-4a11-bd45-f37bc6ad04e2-23915-pc"", ""https://image.geeko.ltd/small/8588b766-4ab8-4a11-bd45-f37bc6ad04e2-23915-pc-sec"", ""https://image.geeko.ltd/small/8588b766-4ab8-4a11-bd45-f37bc6ad04e2-23915-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Casual,Chic", Slit," 93%Polyester,7%Elastane", Square Neck," Sleeveless,Thick Strap", Maxi, Plain," Drawstring,Rhinestone,Ruched,Slit", Regular," Daily,Party", 1* Dress, Non-Stretch, No," Hand wash, do not dry clean",,,
Side Slit Pocket Design Asymmetrical Casual Dress,$8.74,$11.65,,SKU: LZR18519-bwdf2-dg,"""https://image.geeko.ltd/small/36b4eff5-6a31-46ef-a96f-5fe1ad18bd82-02272-pc"", ""https://image.geeko.ltd/small/36b4eff5-6a31-46ef-a96f-5fe1ad18bd82-02272-pc-sec"", ""https://image.geeko.ltd/small/36b4eff5-6a31-46ef-a96f-5fe1ad18bd82-02272-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Casual, Straight, 100%Polyester, O-neck, Short Sleeve, Mid-Calf, Plain," Pocket,Slit", Regular, Daily, 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,,,
Abstract All Over Print Pleated Design Spaghetti Strap Maxi Dress,$8.12,$10.83,Red,SKU: LHJB0001-bwdl-r,"""https://image.geeko.ltd/small/e2a1a3a1-696d-4440-aad7-9c90fae763f7-98746-pc"", ""https://image.geeko.ltd/small/e2a1a3a1-696d-4440-aad7-9c90fae763f7-98746-pc-sec"", ""https://image.geeko.ltd/small/e2a1a3a1-696d-4440-aad7-9c90fae763f7-98746-pc-0"", ""https://image.geeko.ltd/small/e2a1a3a1-696d-4440-aad7-9c90fae763f7-98746-pc-1"", ""https://image.geeko.ltd/small/e2a1a3a1-696d-4440-aad7-9c90fae763f7-98746-pc-2"", ""https://image.geeko.ltd/small/e2a1a3a1-696d-4440-aad7-9c90fae763f7-98746-pc-3"", ""https://image.geeko.ltd/small/e2a1a3a1-696d-4440-aad7-9c90fae763f7-98746-pc-4"", ""https://image.geeko.ltd/small/e2a1a3a1-696d-4440-aad7-9c90fae763f7-98746-pc-5""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Boho, Straight, Polyester, Asymmetrical Neck, Spaghetti Strap, Maxi," Abstract,All Over Print", Ruched, Regular, Vacation, 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,,,
Abstract All Over Print Pleated Design Spaghetti Strap Maxi Dress,$8.12,$10.83,Purple,SKU: LHJB0001-bwdl-pu,"""https://image.geeko.ltd/small/2720c74b-b841-459d-80c8-c3a37b8e3b05-64763-pc"", ""https://image.geeko.ltd/small/2720c74b-b841-459d-80c8-c3a37b8e3b05-64763-pc-sec"", ""https://image.geeko.ltd/small/2720c74b-b841-459d-80c8-c3a37b8e3b05-64763-pc-0"", ""https://image.geeko.ltd/small/2720c74b-b841-459d-80c8-c3a37b8e3b05-64763-pc-1"", ""https://image.geeko.ltd/small/2720c74b-b841-459d-80c8-c3a37b8e3b05-64763-pc-2"", ""https://image.geeko.ltd/small/2720c74b-b841-459d-80c8-c3a37b8e3b05-64763-pc-3"", ""https://image.geeko.ltd/small/2720c74b-b841-459d-80c8-c3a37b8e3b05-64763-pc-4"", ""https://image.geeko.ltd/small/2720c74b-b841-459d-80c8-c3a37b8e3b05-64763-pc-5"", ""https://image.geeko.ltd/small/2720c74b-b841-459d-80c8-c3a37b8e3b05-64763-pc-6""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Boho, Straight, Polyester, Asymmetrical Neck, Spaghetti Strap, Maxi," Abstract,All Over Print", Ruched, Regular, Vacation, 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,,,
Abstract All Over Print Pleated Design Spaghetti Strap Maxi Dress,$8.12,$10.83,Blue,SKU: LHJB0001-bwdl-bl,"""https://image.geeko.ltd/small/c244e553-22f7-4189-830f-1d315e9af647-29274-pc"", ""https://image.geeko.ltd/small/c244e553-22f7-4189-830f-1d315e9af647-29274-pc-sec"", ""https://image.geeko.ltd/small/c244e553-22f7-4189-830f-1d315e9af647-29274-pc-0"", ""https://image.geeko.ltd/small/c244e553-22f7-4189-830f-1d315e9af647-29274-pc-1"", ""https://image.geeko.ltd/small/c244e553-22f7-4189-830f-1d315e9af647-29274-pc-2"", ""https://image.geeko.ltd/small/c244e553-22f7-4189-830f-1d315e9af647-29274-pc-3"", ""https://image.geeko.ltd/small/c244e553-22f7-4189-830f-1d315e9af647-29274-pc-4"", ""https://image.geeko.ltd/small/c244e553-22f7-4189-830f-1d315e9af647-29274-pc-5"", ""https://image.geeko.ltd/small/c244e553-22f7-4189-830f-1d315e9af647-29274-pc-6""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Boho, Straight, Polyester, Asymmetrical Neck, Spaghetti Strap, Maxi," Abstract,All Over Print", Ruched, Regular, Vacation, 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,,,
Abstract All Over Print Pleated Design Spaghetti Strap Maxi Dress,$8.12,$10.83,Yellow,SKU: LHJB0001-bwdl-y,"""https://image.geeko.ltd/small/20f52f64-4c52-409c-9340-2ac84f878562-61319-pc"", ""https://image.geeko.ltd/small/20f52f64-4c52-409c-9340-2ac84f878562-61319-pc-sec"", ""https://image.geeko.ltd/small/20f52f64-4c52-409c-9340-2ac84f878562-61319-pc-0"", ""https://image.geeko.ltd/small/20f52f64-4c52-409c-9340-2ac84f878562-61319-pc-1"", ""https://image.geeko.ltd/small/20f52f64-4c52-409c-9340-2ac84f878562-61319-pc-2"", ""https://image.geeko.ltd/small/20f52f64-4c52-409c-9340-2ac84f878562-61319-pc-3"", ""https://image.geeko.ltd/small/20f52f64-4c52-409c-9340-2ac84f878562-61319-pc-4"", ""https://image.geeko.ltd/small/20f52f64-4c52-409c-9340-2ac84f878562-61319-pc-5"", ""https://image.geeko.ltd/small/20f52f64-4c52-409c-9340-2ac84f878562-61319-pc-6""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Boho, Straight, Polyester, Asymmetrical Neck, Spaghetti Strap, Maxi," Abstract,All Over Print", Ruched, Regular, Vacation, 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,,,
Floral Pattern Zipper Design Patchwork Mini Dress,$14.89,$19.86,,SKU: LZR18477-bwla2-w,"""https://image.geeko.ltd/small/bd08aa79-7c1a-4150-a364-f603e608e0c5-01330-pc"", ""https://image.geeko.ltd/small/bd08aa79-7c1a-4150-a364-f603e608e0c5-01330-pc-sec"", ""https://image.geeko.ltd/small/bd08aa79-7c1a-4150-a364-f603e608e0c5-01330-pc-0"", ""https://image.geeko.ltd/small/bd08aa79-7c1a-4150-a364-f603e608e0c5-01330-pc-1"", ""https://image.geeko.ltd/small/bd08aa79-7c1a-4150-a364-f603e608e0c5-01330-pc-2"", ""https://image.geeko.ltd/small/bd08aa79-7c1a-4150-a364-f603e608e0c5-01330-pc-3""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Casual,Chic", Pencil, 100%PU Leather, Square Neck, Thick Strap, Mini, Floral," Hollow-out,Zipper", Regular, Daily, 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,,
Beaded Mesh Long Sleeve Dress V-Neck Ruched Mini Cocktail Party Dress,$26.99,$35.99,,SKU: ODS4871-bwla2-r,"""https://image.geeko.ltd/small/75d49bdb-335e-428e-a813-92ae92d5dfaa-69880-pc"", ""https://image.geeko.ltd/small/75d49bdb-335e-428e-a813-92ae92d5dfaa-69880-pc"", ""https://image.geeko.ltd/small/75d49bdb-335e-428e-a813-92ae92d5dfaa-69880-pc-sec"", ""https://image.geeko.ltd/small/75d49bdb-335e-428e-a813-92ae92d5dfaa-69880-pc-0"", ""https://image.geeko.ltd/small/75d49bdb-335e-428e-a813-92ae92d5dfaa-69880-pc-1"", ""https://image.geeko.ltd/small/75d49bdb-335e-428e-a813-92ae92d5dfaa-69880-pc-2"", ""https://image.geeko.ltd/small/75d49bdb-335e-428e-a813-92ae92d5dfaa-69880-pc-3"", ""https://image.geeko.ltd/small/75d49bdb-335e-428e-a813-92ae92d5dfaa-69880-pc-4"", ""https://image.geeko.ltd/small/75d49bdb-335e-428e-a813-92ae92d5dfaa-69880-pc-5"", ""https://image.geeko.ltd/small/75d49bdb-335e-428e-a813-92ae92d5dfaa-69880-pc-6"", ""https://image.geeko.ltd/small/75d49bdb-335e-428e-a813-92ae92d5dfaa-69880-pc-7""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Chic, A Line," 62%Viscose,30%Polyamide,8%Elastane", V-Neck, Long Sleeve, Mini, Plain," Beaded,Ruched,Sheer Mesh", Regular," Party,Christmas,Christmas", 1* Dress, Medium Stretch, No," Hand wash, do not dry clean",,,
Contrast Sequin Leopard Print Satin Shirt Dress,$13.92,$18.56,,SKU: ODS4789-bwdf-le,"""https://image.geeko.ltd/small/9d7859b7-fae9-4386-bb80-c9874b2ac923-04501-pc"", ""https://image.geeko.ltd/small/9d7859b7-fae9-4386-bb80-c9874b2ac923-04501-pc"", ""https://image.geeko.ltd/small/9d7859b7-fae9-4386-bb80-c9874b2ac923-04501-pc-sec"", ""https://image.geeko.ltd/small/9d7859b7-fae9-4386-bb80-c9874b2ac923-04501-pc-0"", ""https://image.geeko.ltd/small/9d7859b7-fae9-4386-bb80-c9874b2ac923-04501-pc-1"", ""https://image.geeko.ltd/small/9d7859b7-fae9-4386-bb80-c9874b2ac923-04501-pc-2""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Chic," Shirt,Straight"," 97%Polyester,3%Elastane", Turn-down Collar, Long Sleeve, Mini," Colorblock,Leopard"," Contrast Sequin,Pocket", Regular, Daily, 1* Dress, Slight Stretch, No," Hand wash, do not dry clean",,,
Textured V-Neck Button Front Spaghetti Strap A Line Mini Dress,$8.12,$10.83,Blue,SKU: JCK0068B-bwla-bl,"""https://image.geeko.ltd/small/009e7dcc-3428-441b-b1c3-80b68f7f460c-02616-pc"", ""https://image.geeko.ltd/small/009e7dcc-3428-441b-b1c3-80b68f7f460c-02616-pc"", ""https://image.geeko.ltd/small/009e7dcc-3428-441b-b1c3-80b68f7f460c-02616-pc-sec"", ""https://image.geeko.ltd/small/009e7dcc-3428-441b-b1c3-80b68f7f460c-02616-pc-0"", ""https://image.geeko.ltd/small/009e7dcc-3428-441b-b1c3-80b68f7f460c-02616-pc-1"", ""https://image.geeko.ltd/small/009e7dcc-3428-441b-b1c3-80b68f7f460c-02616-pc-2"", ""https://image.geeko.ltd/small/009e7dcc-3428-441b-b1c3-80b68f7f460c-02616-pc-3"", ""https://image.geeko.ltd/small/009e7dcc-3428-441b-b1c3-80b68f7f460c-02616-pc-4"", ""https://image.geeko.ltd/small/009e7dcc-3428-441b-b1c3-80b68f7f460c-02616-pc-5""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Casual, A Line, 100%Polyester, V-Neck, Spaghetti Strap, Mini, Plain, Button, Regular," Daily,Vacation", 1* Dress, High Stretch, Semi-Sheer," Machine wash, do not dry clean",,,
Textured V-Neck Button Front Spaghetti Strap A Line Mini Dress,$8.12,$10.83,Green,SKU: JCK0068B-bwla-gr,"""https://image.geeko.ltd/small/fc2f3242-d5b4-4a2c-9b7d-495baab766d6-02614-pc"", ""https://image.geeko.ltd/small/fc2f3242-d5b4-4a2c-9b7d-495baab766d6-02614-pc"", ""https://image.geeko.ltd/small/fc2f3242-d5b4-4a2c-9b7d-495baab766d6-02614-pc-sec"", ""https://image.geeko.ltd/small/fc2f3242-d5b4-4a2c-9b7d-495baab766d6-02614-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Casual, A Line, 100%Polyester, V-Neck, Spaghetti Strap, Mini, Plain, Button, Regular," Daily,Vacation", 1* Dress, High Stretch, Semi-Sheer," Machine wash, do not dry clean",,,
Textured V-Neck Button Front Spaghetti Strap A Line Mini Dress,$8.12,$10.83,Light Khaki,SKU: JCK0068B-bwla-lkh,"""https://image.geeko.ltd/small/a69a5c6a-17d2-41cb-913c-d13fdd90169f-02616-pc"", ""https://image.geeko.ltd/small/a69a5c6a-17d2-41cb-913c-d13fdd90169f-02616-pc"", ""https://image.geeko.ltd/small/a69a5c6a-17d2-41cb-913c-d13fdd90169f-02616-pc-sec"", ""https://image.geeko.ltd/small/a69a5c6a-17d2-41cb-913c-d13fdd90169f-02616-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Casual, A Line, 100%Polyester, V-Neck, Spaghetti Strap, Mini, Plain, Button, Regular," Daily,Vacation", 1* Dress, High Stretch, Semi-Sheer," Machine wash, do not dry clean",,,
Sheer Mesh Patch Ruffles Bodycon Dress,$10.37,$13.83,,SKU: LZQ31070X-bwdf2-bk,"""https://image.geeko.ltd/small/79d9e4a9-faf3-4621-911a-19a13e074f95-01654-pc"", ""https://image.geeko.ltd/small/79d9e4a9-faf3-4621-911a-19a13e074f95-01654-pc"", ""https://image.geeko.ltd/small/79d9e4a9-faf3-4621-911a-19a13e074f95-01654-pc-sec"", ""https://image.geeko.ltd/small/79d9e4a9-faf3-4621-911a-19a13e074f95-01654-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Casual,Chic", Bodycon," 95%Polyester,5%Elastane", Off the Shoulder, Long Sleeve, Mid-Calf, Plain," Ruffles,Sheer Mesh,Slit", Skinny," Daily,Party", 1* Dress, Medium Stretch, Semi-Sheer," Hand wash, do not dry clean",,,
Lace Trim Frill Hem Casual Dress,$9.71,$12.94,,SKU: ODS5027-bwla2-ldb,"""https://image.geeko.ltd/small/5aa23fb0-57c6-4271-a588-57fc09c8e685-98526-pc"", ""https://image.geeko.ltd/small/5aa23fb0-57c6-4271-a588-57fc09c8e685-98526-pc-sec"", ""https://image.geeko.ltd/small/5aa23fb0-57c6-4271-a588-57fc09c8e685-98526-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Casual, Straight, 100%Polyester, Stand Collar, Sleeveless, Mini, Plain," Contrast Lace,Frill Hem,Button", Regular, Daily, 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,,,
